iscnPrefix,classTitle,classDescription,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/u6za1utz8m6eRW6JxuwSr_jEHHarQffOtlR-a1KVYJ0,Black Beauty,,https://www.gutenberg.org/cache/epub/271/pg271.cover.medium.jpg,271,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m06s8gtyqws2axy8vqp68zeysvpf8kmy88584d3eqch0ngr2ty0shrtxd3
iscn://likecoin-chain/xSzz3sEOFU8LXBpKChdv575dIk9nrOrACoq1HLkyQ8w,Black Caesar's Clan : A Florida Mystery Story,,https://www.gutenberg.org/cache/epub/4789/pg4789.cover.medium.jpg,4789,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uraw4fqn34at28r9rfae4kgx2laalh8wrxdxx2rksrm248yjtf0qy0cqjv
iscn://likecoin-chain/fKcLMtkah1CG6T46iWtYOWu842h9H5pJGRHBPqhmwZI,Black Rebellion: Five Slave Revolts,,https://www.gutenberg.org/cache/epub/8432/pg8432.cover.medium.jpg,8432,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qn0k7lswagzculqgxwx74azv7dnhuuqll0s0d9xd2c3wgw9khdksg7ch8s
iscn://likecoin-chain/qNnE1fgjUwElPRa52PXDa685VocIsIu_u90vovngROA,Blackfeet Indian Stories,,https://www.gutenberg.org/cache/epub/13833/pg13833.cover.medium.jpg,13833,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1v9n90m6ss9qqc8hy54jh9j5y6mxlhcdehdgkzl7vmguw7lwfqm5szux5ep
iscn://likecoin-chain/cwnK_5O6TMGQh85Gx_WitrGPv5TjKVh6_US5iyf25wo,"Blackwood's Edinburgh Magazine, Volume 56, Number 347, September, 1844",,https://www.gutenberg.org/cache/epub/25208/pg25208.cover.medium.jpg,25208,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1x7l0nq2s0lcyglvlryk0sz9xe3m0y7pllg32vlyf59rjtx9z4vwszneyyk
iscn://likecoin-chain/sX0rnc5ccBRzcIvfrlfq71s-MBxJ7L5M94NvLCray5g,Blacky the Crow,,https://www.gutenberg.org/cache/epub/4979/pg4979.cover.medium.jpg,4979,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16jq9fv0ae575emh7lhp3ag5jum6fty4ktnu2cftq5w9y4uecnnksxfgpzt
iscn://likecoin-chain/-EYIIFbVL1a1a6fQYbDL9qjmX_PqRPh7KWefbhcmzjg,Blanche,,https://www.gutenberg.org/cache/epub/35678/pg35678.cover.medium.jpg,35678,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12gjygu5xqxdj7szln2qswydrztmmwu60yx36whrd0tdv5qqpgv7s42uqwl
iscn://likecoin-chain/WvTQ_u3QMk2KT3hmqsIp5sv-EA_VLTX18dLnz9d_uTE,"Bliss, and Other Stories",,https://www.gutenberg.org/cache/epub/44385/pg44385.cover.medium.jpg,44385,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16mv69gh245vxelf4v8wqx4wzgnxa9mna44adyq535wgj3klhrrwsgm6fhl
iscn://likecoin-chain/vB-bscm6mKhurhMx0JghgW5sqgn3t6f6_l5zkGcYORI,Bloom of Cactus,,https://www.gutenberg.org/cache/epub/22270/pg22270.cover.medium.jpg,22270,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gv66020szgauu6rzacyhxchm6emrxxa66c7tndwzme5vvpfjqdwq9rlth8
iscn://likecoin-chain/BQ5xI6JNCGgtaUh-hyTV73rJBzzHWOT3tyitEoLUXCo,Blow The Man Down A Romance Of The Coast - 1916,,https://www.gutenberg.org/cache/epub/24793/pg24793.cover.medium.jpg,24793,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qvmxcnkpax62dy66ek2ympsm2lqd7tnrldnev4pu3w53laspnzps9tt56g
iscn://likecoin-chain/-9xjBE-C-ESmafLrgPL9j65ritiw2JmFpm4ju3sre6o,blumenkörbchen english by christoph von,,https://www.gutenberg.org/cache/epub/4351/pg4351.cover.medium.jpg,4351,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13pe2ve4658hh2snfvgwr4xqfmnm27y5567hheyquu5xxu9699x6stmvp9p
iscn://likecoin-chain/fwOKn4qK_z_uaUsZRKK0RB1QqLeP0lpju9idIbA2e3c,"Bob, Son of Battle",,https://www.gutenberg.org/cache/epub/2795/pg2795.cover.medium.jpg,2795,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13k46902gzth07jl9phne52388a3ljnkacpqjk089cugrrhjaqjmqzmtfkf
iscn://likecoin-chain/hfEUiy6cwDHp6ZT052goYIAQAZYbiHV7pIoQbvABQvk,"Bob the Castaway; Or, The Wreck of the Eagle",,https://www.gutenberg.org/cache/epub/11909/pg11909.cover.medium.jpg,11909,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1snyaj65f5ch4p6k307u8hwleufl5ladprt7c2a24lxvd62nqpxvs69t7d2
iscn://likecoin-chain/dHwVjcUu8HW9KdNJgaioWf1YOcRdrUPXrPCPxk82RaU,Bones in London,,https://www.gutenberg.org/cache/epub/27525/pg27525.cover.medium.jpg,27525,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wc2f0p8s63ww2ffl0tqlxk6spa8m8vl35mwc8h4mkxe4fjzgt4jscrkg5l
iscn://likecoin-chain/nA_IBZb0ds8Z5yhC9EUcJcm1joQxCu7LZ9hdq6Elz04,"Book of Etiquette, Volume I",,https://www.gutenberg.org/cache/epub/35975/pg35975.cover.medium.jpg,35975,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1lgnqrlqudnyfcwqghs340k4rqgsgljmk7s76zd70shr463lc4dfs2u74dk
iscn://likecoin-chain/LEkr4V0_k652SxnfGyfNTkhDlxcSB1WVuJx57EXcvjg,Book of illustrations : Ancient Tragedy,,https://www.gutenberg.org/cache/epub/19559/pg19559.cover.medium.jpg,19559,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z6a0kwu0ss74hm95rn7gguzyxdnu77scdmjykas53vdpeflgr49q94xyf4
iscn://likecoin-chain/wTKMcPCljiMk_PZvzGpjjrAv7WL0iVWxdW6owcHuGpw,Books and Culture,,https://www.gutenberg.org/cache/epub/16736/pg16736.cover.medium.jpg,16736,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qnvrmypuhwjms4gwwa7x7m879vyk4lmtv7kqqf7e6vgm3jgzsrnshmffep
iscn://likecoin-chain/s_k1wJdmEodsnEppsQ1E98iH8K3JSFC-X4qbdUajan4,Books Fatal to Their Authors,,https://www.gutenberg.org/cache/epub/8485/pg8485.cover.medium.jpg,8485,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mvp9l4csamt02k4288xl9a82klfa5y3ac7dujaqq8xq6jdyxnxrq6c8t9n
iscn://likecoin-chain/2ZBo1PSI0YGmr2A6fyvUHBvoPr8SndWLUl4LNYV5UQw,"Boon, The Mind of the Race, The Wild Asses of the Devil, and The Last Trump; Being a First Selection from the Literary Remains of George Boon, Appropriate to the Times",,https://www.gutenberg.org/cache/epub/34962/pg34962.cover.medium.jpg,34962,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1r7s47md03q7w9aln5df7mnldl6td7qmx6rslle5fhfa7e556gktq49uann
iscn://likecoin-chain/klD6ywJpy2MpE4qDsi803jE8o97RgekvD2ec7s96VcU,Boris Lensky,,https://www.gutenberg.org/cache/epub/35491/pg35491.cover.medium.jpg,35491,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gylwl0kwc8063sdt65qtwssr6v6ntnf95rsnlyly4jvdw9wv4cwszkjjq3
iscn://likecoin-chain/fExYw36guIx_h7_AO7F4lomBhiZjMenwdfHJCwq19qE,Botchan (Master Darling),,https://www.gutenberg.org/cache/epub/8868/pg8868.cover.medium.jpg,8868,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12xcxwv90m05xscuxltaj8lyh5ra7capaddq6xzfaf3xq2a2pzlpqlq08tc
iscn://likecoin-chain/o7pf9VU1QSy1lVyl0Rh_QDYcIECdnN_gS64f-fssccc,"Bound to Rise; Or, Up the Ladder",,https://www.gutenberg.org/cache/epub/5977/pg5977.cover.medium.jpg,5977,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p9wv7e88vakh98wkcu5snmw8qt0xq23czk45tyutj5j2xn3vyv8q0pqcla
iscn://likecoin-chain/nn7hw1gvFCzQJ9B_tnTOTR6WU_RkyV40YvzR3Zn3EPo,Boy Blue and His Friends,,https://www.gutenberg.org/cache/epub/16046/pg16046.cover.medium.jpg,16046,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cr4fmwhm2vv0gkdk8jvmrhdctcy2atc722tmtlps8vh3g7tykmfstpc7a6
iscn://likecoin-chain/_hQap2k8rVI99gW8aGF97Zz6oioa5es_oENQRKLzFGw,"Boy Scouts in a Submarine; Or, Searching an Ocean Floor",,https://www.gutenberg.org/cache/epub/6108/pg6108.cover.medium.jpg,6108,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pvjuxh8tee2n2uzc65rlupu8sfa0chq7arxj4lt940vn5p67penqca7lr3
iscn://likecoin-chain/IVEmOlAZTxFdKVskENyNYvKUPnaiZhJmTvwjCZax_LA,"Boy Scouts in Northern Wilds; Or, The Signal from the Hills",,https://www.gutenberg.org/cache/epub/12526/pg12526.cover.medium.jpg,12526,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1d0plpdfvuse2dkwnf86z0sas58wg43fryc085hgl9trdtl5rkrssqggct4
iscn://likecoin-chain/t0VEuZaI6B9Kl5dRoOwCmdl1svDN3N2haUPAUJ8xyTc,Boy Scouts of the Air on Lost Island,,https://www.gutenberg.org/cache/epub/6827/pg6827.cover.medium.jpg,6827,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12waanmn94cn29wjg2a4alpghcd35d52lyyjvymp462l8gcqtlyjsx93unh
iscn://likecoin-chain/WwijaA4_8vnf_2I5nijrhTwDg5EpBaZkc3kScT-xi2E,Boyhood,,https://www.gutenberg.org/cache/epub/2450/pg2450.cover.medium.jpg,2450,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ukple08cwlndgc9fhg9df598zrqd683fcdgpttam7kjnyqxjt5uqtul6kx
iscn://likecoin-chain/ceDimVNuGgnp5Dt3NryojTgKS3mLqp5SScsYKMXJ-vI,Boys and girls from Thackeray,,https://www.gutenberg.org/cache/epub/10111/pg10111.cover.medium.jpg,10111,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1u9yxtm67xddfsrkkkzck9a0jwl0udwv4g648ndly0s7zt95fs8uqdlgz28
iscn://likecoin-chain/lmYceIuyunHD47ZzIAPkfsKePUgze1n3EUSi66K6fKA,Boys' Book of Famous Soldiers,,https://www.gutenberg.org/cache/epub/19910/pg19910.cover.medium.jpg,19910,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14gplvf4n8qgw84kt9q680qakynd3wxkyex3fvjsd5wgqtpy8xjasaeutw7
iscn://likecoin-chain/YbkUZAlhc9YdWa1FNWPDjwf0wt-IfGYBey8Gsn2Wl4o,Bred In The Bone 1908,,https://www.gutenberg.org/cache/epub/23516/pg23516.cover.medium.jpg,23516,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pfs8ygrxzn2ts0kcx83klqxmtlqt9ndwxuvxudxpst76xpv8hfvqx3wttk
iscn://likecoin-chain/vYw7yn4KhbOEYZUplYH9B5NObX6hMFmBf-nkV2YVk2M,Bremen Cotton Exchange 1872/1922,,https://www.gutenberg.org/cache/epub/29065/pg29065.cover.medium.jpg,29065,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1te8797f80rnst37l4d4rvp0tnw00w6rnhtwftvgejvrrn64npq7qyckxfl
iscn://likecoin-chain/gEmea9U1IuXwLbX3wXNud50TTBdfOa9_sjRUOpyx3lM,Britain in the Middle Ages A History for Beginners,,https://www.gutenberg.org/cache/epub/40371/pg40371.cover.medium.jpg,40371,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1tytevv6m2g0n6t0c88aj2gu39e43jje3umkvc24q09xd4wnm0hxqpsd4qk
iscn://likecoin-chain/Zpaxrv9_F6yulv5OBIu7qq_ZtY2zaM-RaEncpFKyyRw,Brook Farm: Historic and Personal Memoirs,,https://www.gutenberg.org/cache/epub/7932/pg7932.cover.medium.jpg,7932,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g7x9vpsztq7fh20q59ul4gwjwgts2nnn79mdzxshc5aymt0rmyvshy772h
iscn://likecoin-chain/x0A2KYNScCNP2T8ogxbL2JXaYgaFuYKu2xgVrP4rimU,Brother Jacob,,https://www.gutenberg.org/cache/epub/9673/pg9673.cover.medium.jpg,9673,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cg68tuh8pv4enaxxd5hw9l32mpfazweun7rqsvjpdzdl046gjzvqswzywr
iscn://likecoin-chain/L5n34iKXq444eO2AOC7S_WVIvXD5HHDOUmPnlb-2HGk,Brown Wolf and Other Jack London Stories Chosen and Edited By Franklin K. Mathiews,,https://www.gutenberg.org/cache/epub/12336/pg12336.cover.medium.jpg,12336,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1smy3rdtayrvg6l0amqsay6yazhf88w2w52ea4505ckyhjau2d98ss0h0fs
iscn://likecoin-chain/zfbukIJ2YBs-7PVwnQSAA6PQ4hhf1uCanhY7PYyGOVk,Browning as a Philosophical and Religious Teacher,,https://www.gutenberg.org/cache/epub/13561/pg13561.cover.medium.jpg,13561,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z3k2032fl8q2wnruhcve85k9sev847ctacz6m7h3ql3qx6vrr9mstzdtqa
iscn://likecoin-chain/zZE2j0VNizW09tpSw-1ANEbgg-mrHTWGncz3VyBgx9c,Bruvver Jim's Baby,,https://www.gutenberg.org/cache/epub/16608/pg16608.cover.medium.jpg,16608,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ju9jrf8yqsp8dwn0wmjhexd7vpsza9zv9lat90lqrc9ha6tp5v8sqcw5th
iscn://likecoin-chain/nurd_IO5XCMh5SzxDYoU_ZEwN-G3osZ0wt_A8uMO2XE,Buccaneers and Pirates of Our Coasts,,https://www.gutenberg.org/cache/epub/20598/pg20598.cover.medium.jpg,20598,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vedq2cmkw2chzlf6vmq8n23wc32alhvv5pyhhxz95lx50w2epzkqhk3nzs
iscn://likecoin-chain/VWhIWbJaiVws8_Vle_EAAbHVXsheVIVwIf5OJbD2i6o,Bucky O'Connor: A Tale of the Unfenced Border,,https://www.gutenberg.org/cache/epub/1809/pg1809.cover.medium.jpg,1809,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft187h9vysr70ht78s04mj3snh36rle475kwanjcd557e8m366lmjxscxu4zj
iscn://likecoin-chain/bFlER0dgPC2EDjOJJQtx1MKuuDi_J-oe8I7l9xVjEtM,Bud A Novel,,https://www.gutenberg.org/cache/epub/43731/pg43731.cover.medium.jpg,43731,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uz3mtlar9lx8t74udk6xyvxg533m0rq5n5an4hu7sznsvv8pe99qzjzv8w
iscn://likecoin-chain/1D9dnwDtqaXFJ72AWhBr3d0fqpMLS1l0dbSOfVeoGJo,Buddhism and Buddhists in China,,https://www.gutenberg.org/cache/epub/8390/pg8390.cover.medium.jpg,8390,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rx650cegxe3ys0a7u5pv2tkeqm89qsh5w9qvacypgvjgxrhn3zpsftr7uw
iscn://likecoin-chain/X8TOrz9ARsrztqTzRAQYRfqF5foDXboBmpGVky3tmDk,Buddhism in the Modern World,,https://www.gutenberg.org/cache/epub/44607/pg44607.cover.medium.jpg,44607,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10flevqmgaem22gztwqv4fhq63yhazlssu6ty2p8s4kpvunke8grq7ju7d9
iscn://likecoin-chain/wTYlx4_ONgpumybgPI1KBHWYkckQwEwUQo8-lWIN7iw,Buddhist Psalms translated from the Japanese of Shinran Shonin,,https://www.gutenberg.org/cache/epub/7015/pg7015.cover.medium.jpg,7015,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19dzzcf8m9pzgyr2y6aawk4c5qqgh729pg604y62s3w762qk3cxwqls4vpe
iscn://likecoin-chain/5l9odLdM6W-Vc1CPGI7tR3h72tkKXIXX0IikSU9RsRg,Buffalo Roost A Story of a Young Men's Christian Association Boys' Department,,https://www.gutenberg.org/cache/epub/14175/pg14175.cover.medium.jpg,14175,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19v86nurpj39j8yl2g6lr4y5kz0aya9z8tuqmsm8lf83xqq685s3qeh6maz
iscn://likecoin-chain/UHvzh99tYVn7_PZGyutIXazjFHPKIbtNYNuWp095XjM,"Bulldog And Butterfly From ""Schwartz"" by David Christie Murray",,https://www.gutenberg.org/cache/epub/22273/pg22273.cover.medium.jpg,22273,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1630axyln0lwf8648vs4d6jls57g4s5vncua2jhmrd4hy8hlu7xcsu0d2qz
iscn://likecoin-chain/4cBGzZy8vPhM6Mouw2mBWo8hq2M3OqM9D2SL_8qv8JQ,Bunner Sisters,,https://www.gutenberg.org/cache/epub/9278/pg9278.cover.medium.jpg,9278,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jjvkk4d4vs8ypq2h8yg00yxqedre03tk4hg0kyc9lgjf6zussl0qz3hv4c
iscn://likecoin-chain/DtLRPCG2t-7g6Iu419Xas9kbiM91jpGz5J4wj8oNZLY/1,Bunny Brown and His Sister Sue,,https://www.gutenberg.org/cache/epub/5732/pg5732.cover.medium.jpg,5732,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16hqhcrakkhq2gvxz4t0rhmxh3lt8ry2pg6wm06fdhnu0k8tyn4ws2cx6k5
iscn://likecoin-chain/D8UKDi_oKN9nlW9zlva84Wh_fUa9NP2KHWm1ydGSf8Q,Burnham Breaker,,https://www.gutenberg.org/cache/epub/10449/pg10449.cover.medium.jpg,10449,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft185hm58u80rnw6nyx98h3j7c53ussexzsatntlu83hayczn63z03sxcm4p2
iscn://likecoin-chain/8m_oDQkX9-X9TEZxtUr8AGLEfKQZOriMkRbow_BUu9c,Business Hints for Men and Women,,https://www.gutenberg.org/cache/epub/6167/pg6167.cover.medium.jpg,6167,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1df3m4smdkv09ut3y03mqgt8dmqnntz4pz9q6jawuagxjy75fvtpsu5lkk0
iscn://likecoin-chain/XpXIVFz37a-uYWPrB4WqJYdFTrsAidDKxdLbhKf3SvU,"Buttercup Gold, and Other Stories",,https://www.gutenberg.org/cache/epub/1978/pg1978.cover.medium.jpg,1978,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18pzhhcld5grjzqmdtqkdhtwwyg88sfs4um9m75tqu3zgrh20xvlsqurd3v
iscn://likecoin-chain/HbBtstI8scbfAtveRcKktUZysGfdKI6CqB8xlPe2cRg,Buying a Horse,,https://www.gutenberg.org/cache/epub/23030/pg23030.cover.medium.jpg,23030,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1a9n5jjmx68h8k5w0lreyra94hr63su3ewg7ykfxfl36wfnx0j4cq0m3lj2
iscn://likecoin-chain/kFRTqAuaGHozvdDZL-SMd-ZfZ4QSQTjPCfNfaT3Tgos,By Berwen Banks,,https://www.gutenberg.org/cache/epub/18758/pg18758.cover.medium.jpg,18758,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18jzpk8qkw8zfxy9spyz7e7j5wus357xhn02jx99gyvm2rxsfpu5qhl5hl9
iscn://likecoin-chain/RoICVLTR3j0EbXsgtFzSYvX3OtG3TSpS9vCKTjJGYc4,By Sheer Pluck: A Tale of the Ashanti War,,https://www.gutenberg.org/cache/epub/8576/pg8576.cover.medium.jpg,8576,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rug04l0jhdumglhyymfzwvgdaum8u3fs3829x88wwx3hewgkz39q3czcmm
iscn://likecoin-chain/atWLPHqM7TXENNrtYZAOJTg4sz0rZXMWaW55Xozxe0A,"By the Golden Gate Or, San Francisco, the Queen City of the Pacific Coast; with Scenes and Incidents Characteristic of its Life",,https://www.gutenberg.org/cache/epub/12883/pg12883.cover.medium.jpg,12883,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15mldtjkg200eg5ufgd5weyhrq4qywrhd30x42fq3fgee7rrd2jsqueyjd6
iscn://likecoin-chain/gpOmhhduBUDNaBgwtfDJb9srUlcoG8Ee7ihHDWwd6wk,By The Sea 1887,,https://www.gutenberg.org/cache/epub/23001/pg23001.cover.medium.jpg,23001,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14c9054ennqflruptrjvn8fzk0gsvjpwlw4emp0npm2jpz38l7t4su6j280
iscn://likecoin-chain/af1NRCDSRClLSxn-Ur-mC9zWIHkirV6OXwoxjFfWZqE,By-Ways of Bombay,,https://www.gutenberg.org/cache/epub/10071/pg10071.cover.medium.jpg,10071,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kh0vjgc6e35uustrhw5p5av3skjt8lm3jue462qfnndnuxgpn4gqpmz5wf
iscn://likecoin-chain/xYvkvH5AoesqwpAQZRuXUqmHWx2vZr3p0Ko1BY3vSXY,Bygone Beliefs: Being a Series of Excursions in the Byways of Thought,,https://www.gutenberg.org/cache/epub/1271/pg1271.cover.medium.jpg,1271,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z45zq6e495lz9hvyamxzcdn222c0k2m4th2zx3vnhwyse5p49rksr9vlj6
iscn://likecoin-chain/I70jCFYLt4ZVSzpnuoVf461coNpGZqHZeemiqZ2N4sk,"Bygones Worth Remembering, Vol. 1 (of 2)",,https://www.gutenberg.org/cache/epub/36795/pg36795.cover.medium.jpg,36795,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cwqq2y4n3k6jh50xhgcdd5vme3d8c95q9c55ae0e97cs4lpwscfswfgyee
iscn://likecoin-chain/CORPod07wJmuH_jfOwIl8xf3PUla3DPkr-ghj03tJl4,"Bygones Worth Remembering, Vol. 2 (of 2)",,https://www.gutenberg.org/cache/epub/36796/pg36796.cover.medium.jpg,36796,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z670zyj3q2p8y3pvn9nmrj635p38lsfj5hu4ntm3kzjq90xvjwjqanu33h
iscn://likecoin-chain/AcFERcZGDCqMKXOM8nrpPNnLEeCqOsvXcgxUTtCVDRc,Bylow Hill,,https://www.gutenberg.org/cache/epub/14575/pg14575.cover.medium.jpg,14575,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1hy9drg37k9g3zz637avnylw8kt8egvls3duqcywadlfr0q96xk8q9kut70
iscn://likecoin-chain/n7mgHnBmgWGE_Bgb4N3pa7mkhp5Zlu5HliIFTVZZCSY,Byways Around San Francisco Bay,,https://www.gutenberg.org/cache/epub/12415/pg12415.cover.medium.jpg,12415,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1s0uw6f822wy3u0ecau09u4xa3ur8zuzeg5t6ylueqhsykhx662pqs0p5y3
iscn://likecoin-chain/-_Izp5H5ZhwtmXxxN1WNmOnKhKw_jumNll2UWIFtNLo,Caesar and Cleopatra,,https://www.gutenberg.org/cache/epub/3329/pg3329.cover.medium.jpg,3329,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1f5x0nfgcfug9dezcw7xd434tpgvdv5dr76hjg7mkpfuy4kpagl2qc34pyp
iscn://likecoin-chain/sLPBDci4FInuqbtXfLV_vTWtsIuz1vUialZy8DUesYE,"Calderon the Courtier, a Tale",,https://www.gutenberg.org/cache/epub/9762/pg9762.cover.medium.jpg,9762,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gc58dh98dvgz2senfz55qf8rawpaz7s6ddf0n6tl2pvvdmyj36pqur4shj
iscn://likecoin-chain/gwJrBtqeNrVHs5GICdtUMu84sd07JyoFgBsfaokbO0g,"California Four Months among the Gold-Finders, being the Diary of an Expedition from San Francisco to the Gold Districts",,https://www.gutenberg.org/cache/epub/13001/pg13001.cover.medium.jpg,13001,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1t0vgstwp9t243e5jt36xuut4an006vndxnuvysd8hxhe9usdmkyqgredaj
iscn://likecoin-chain/XhGECPNXSMKrqLPjxn5MQ9hV1WRjvUFJFr77FS6e8_A,Calvary Alley,,https://www.gutenberg.org/cache/epub/9794/pg9794.cover.medium.jpg,9794,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft168r7cpd8tap2mv5qjt6wq0gxwehtm8ru6gl49na8gmkj8wsswgcq4jqr32
iscn://likecoin-chain/T7Vnk4HVfFheyg4YYcwuMVhG4rX_VETsd6cz-mQYmRA,Calvert of Strathore,,https://www.gutenberg.org/cache/epub/11690/pg11690.cover.medium.jpg,11690,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1n9t2m0e8wy2hvptqu2f7hpxhqahpx6l3zst5fm58dkyhy8mqm3vsg0snsc
iscn://likecoin-chain/PizGqlqRqsu4VoH5iQPyei2IcAmhgJVna9oGSwnqRiI,Cambridge Sketches,,https://www.gutenberg.org/cache/epub/7255/pg7255.cover.medium.jpg,7255,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1t4ktdkkf2uk7c4tdhsaagplaf4e9y7667epxy6de6qtp2yzf70vs5qeugm
iscn://likecoin-chain/lPolRfIJEM4Ac1bHV0hCRo3zxGy0aMIxQMsaWt6niKY,Camp and Trail: A Story of the Maine Woods,,https://www.gutenberg.org/cache/epub/13946/pg13946.cover.medium.jpg,13946,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vzzsj7956qpdzdmkaskml3c8mt8xam5eetv3hr8w0605s68dcetqhmr4qv
iscn://likecoin-chain/TYBbt1WZDkfjiOHvuA5JOF27xTOXnQrUcfxmboPvddc,"Camp-Fire and Cotton-Field Southern Adventure in Time of War. Life with the Union Armies, and Residence on a Louisiana Plantation",,https://www.gutenberg.org/cache/epub/12068/pg12068.cover.medium.jpg,12068,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rkj07dl9uretn5amdjmue5zau5sa4vh9uunqatr7429eqr86jwcsrze095
iscn://likecoin-chain/rcPYbKJwEP1HO-H1hqVY18K21tbwtC-LSLFPin2Baz4,Camping at Cherry Pond,,https://www.gutenberg.org/cache/epub/34670/pg34670.cover.medium.jpg,34670,256,256,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gevq59xltw76vdc7kczeka8uc4s0q42akryfcffjxla8hsjve4kqmnmuvy
