iscnPrefix,classTitle,classDescription,author,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/S-wEtfVE9wDWL-kILb2laybsMRvRdQiDvEI6XcVWZ9M/1,The Twenty-fifth Regiment Connecticut Volunteers in the War of the Rebellion,,"""Bissell, George P."",""Ellis, Samuel K."",""Goodell, Henry Hill"",""McManus, Thomas""",https://www.gutenberg.org/cache/epub/24307/pg24307.cover.medium.jpg,24307,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rpyf79y3j3npmkfdek70u2uw8f024d07yr7ppfyug76nvrvcktdsqk94xr
iscn://likecoin-chain/9NApcs_YAqyZOkyyf2lBDMlgVB7wKUjS_m_H21WbJQg/1,The Twenty-Fourth of June: Midsummer's Day,,"""Richmond, Grace S. (Grace Smith), 1866-1959""",https://www.gutenberg.org/cache/epub/14491/pg14491.cover.medium.jpg,14491,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zhpu04kpqcnnkszm9jlt53p2uqghrfl7825yf4khzjgmcr04cyhq772254
iscn://likecoin-chain/8fTsip8jYdfVAUgCsb_FcmFOZosHLb8nvSyV3kw-LZw/1,"The Twilight of the Gods, and Other Tales",,"""Garnett, Richard, 1835-1906""",https://www.gutenberg.org/cache/epub/10095/pg10095.cover.medium.jpg,10095,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft192c3c3sca9jnytavxjue0knl0hp35a29p2he6dxzscflp5dmdh9q92kuz7
iscn://likecoin-chain/JBD72nyOvQ1qTRvqNRQXT4xk6Fe5iGgU4HCwezZ5b60/1,The Twin Cousins,,"""May, Sophie, 1833-1906""",https://www.gutenberg.org/cache/epub/23540/pg23540.cover.medium.jpg,23540,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1an2xtuqn3tlmn5lh5lkzqv73h6hmsw2c3kawwrkwtwec0pwf7a4smhfy3z
iscn://likecoin-chain/pILOrzzWKPh_xBY1tNF3MEiGYtfLy83XLDvnK_KHy48/1,"The Twins of Table Mountain, and Other Stories",,"""Harte, Bret, 1836-1902""",https://www.gutenberg.org/cache/epub/2862/pg2862.cover.medium.jpg,2862,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gj7ruda797vsns3tss9dgk3rz0w7nmpzx5guv3fng3shevd95xdq6reyg9
iscn://likecoin-chain/-SiAE1Sc7S1AmyWthv6CYqTZXJnGXWhLNbkU83cFexg/1,The Two Captains,,"""La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de, 1777-1843""",https://www.gutenberg.org/cache/epub/2826/pg2826.cover.medium.jpg,2826,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wngnctj6azak6dvz3837p0xuc4j3e99yt7xwn7c0w9cqrzar27yqegyae5
iscn://likecoin-chain/YYy3ABFpEYqxXg0z_xqaQgSGa_xCWtJp_8Knl9IApwc/1,The Two-Gun Man,,"""Seltzer, Charles Alden, 1875-1942""",https://www.gutenberg.org/cache/epub/19012/pg19012.cover.medium.jpg,19012,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ghywd05vs680upf3xd0zr9nj29gkepdsjrlexf39dgufawv0ef8qdax5q6
iscn://likecoin-chain/4r-cUvEXi_ka5i6V5M-DIYGKJUEQOpvbU0VMVbZP6do/1,"The Two Magics: The Turn of the Screw, Covering End",,"""James, Henry, 1843-1916""",https://www.gutenberg.org/cache/epub/42486/pg42486.cover.medium.jpg,42486,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1slwf46tln3yjj2gugqxnmn5v6grxlyrl9n2wfv6jqxxrm9xgslcqngr3ky
iscn://likecoin-chain/vfu6PRDzeY69kK9u-SilbJepjaWAeJNgtf19D5sEJTk/1,The Two Paths,,"""Ruskin, John, 1819-1900""",https://www.gutenberg.org/cache/epub/7291/pg7291.cover.medium.jpg,7291,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19v4mc5rhq4q5jqngr3dnngl8jkhu59jvuuxp6u4pdc7h8rg7pq9q7n5arp
iscn://likecoin-chain/ZPvWlCP_kA8sUYCvihJZ3wGfBQhCDvertE74bAf9B2I/1,The Two Tests: The Supernatural Claims of Christianity Tried by Two of Its Own Rules,,"""Lisle, Lionel""",https://www.gutenberg.org/cache/epub/38380/pg38380.cover.medium.jpg,38380,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15etta0dvz4dwjeq3wl73ek5y4m2v2qtkwwt3txxrddkh3djydx7smgeppm
iscn://likecoin-chain/T2aSgpO4Ki42E9VpBL8SqiA3Nxdrm504HT3zZVFep5w/1,The Two Vanrevels,,"""Tarkington, Booth, 1869-1946""",https://www.gutenberg.org/cache/epub/3428/pg3428.cover.medium.jpg,3428,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gazetw4p7nvprqdshcspggsmmvdupnhet3ryc0xgwk97j6a3m37s9ga6jz
iscn://likecoin-chain/ODAtdjVKT0Lkf9uPUVdKdw00bhltfUceMmf2zpxqfOo/1,The U. P. Trail,,"""Grey, Zane, 1872-1939""",https://www.gutenberg.org/cache/epub/4684/pg4684.cover.medium.jpg,4684,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19vmlycu3vxltez62w3q9qdu6rdzr3pqpxj7v4mhu8t0r604tltjqch0tz4
iscn://likecoin-chain/352Z2adkqVUa25BeBUGmBdpH64UtqrkxRCHMkBw__z8/1,The United Empire Loyalists: A Chronicle of the Great Migration [1914 ed.],,"""Wallace, W. Stewart (William Stewart), 1884-1970""",https://www.gutenberg.org/cache/epub/11977/pg11977.cover.medium.jpg,11977,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10lclse6ydsqlnqxp9tmyv0s6ztvzsm9k3n3jk9w6h5wsn93w9exq28kgrd
iscn://likecoin-chain/8-pTEZ2CFrEL-nW8kU0ZBXUm1GJHseTbPWIpkTrtDv0/1,"The United States of America, Part 1: 1783-1830",,"""Sparks, Edwin Erle, 1860-1924""",https://www.gutenberg.org/cache/epub/6665/pg6665.cover.medium.jpg,6665,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vt5tgufn2y0p2rz59qxpqwv88lmd5dnmatnhcxsnfeee5ar95ems2muted
iscn://likecoin-chain/py9Dv4Yh-LQqHp2OyE1pWo17IQbQ_lNbdNK_rkF9NhI/1,The Unknown Wrestler,,"""Cody, H. A. (Hiram Alfred), 1872-1948""",https://www.gutenberg.org/cache/epub/26391/pg26391.cover.medium.jpg,26391,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18pdheyr4nhl0dhdw4yspqt35x7weqyxnwpu5mjc5x0d56pdt649q23lu9q
iscn://likecoin-chain/H9DBoel2jg_PLAEajfv0wK0JdEVkbDEDx7OpImpWvkU/1,The Unspeakable Perk,,"""Adams, Samuel Hopkins, 1871-1958""",https://www.gutenberg.org/cache/epub/5009/pg5009.cover.medium.jpg,5009,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pvxxlny9hv3ge52fd80tejzsnpwdgedukyh65rerde5gc48xjqpqp39azw
iscn://likecoin-chain/YWXjcvvohNYaWX3DVMU0AxYk0O0yFUGHDfkF050yPMs/1,The Untamed,,"""Brand, Max, 1892-1944""",https://www.gutenberg.org/cache/epub/10886/pg10886.cover.medium.jpg,10886,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1azzxw0mxqw03vd7yp960pxmd2nqzph8n9dvxdcjmpe9rw66u0tdqdq6auc
iscn://likecoin-chain/0eBAwN9hNSYbrSfcMxhdFtRo-mhKLTHsjQ1YDuPi-Hc/1,The Unveiling of Lhasa,,"""Candler, Edmund, 1874-1926""",https://www.gutenberg.org/cache/epub/33359/pg33359.cover.medium.jpg,33359,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zqzcwu3yff2cl842p9u32q20s44dc3v488zmp8p6m0z7le0l9qnsx7g80x
iscn://likecoin-chain/yQ7HH3O6ztRNJSQGBTZhgXz_zcgLQw01BzChlJquWwU/1,The Unwilling Vestal,,"""White, Edward Lucas, 1866-1934""",https://www.gutenberg.org/cache/epub/6070/pg6070.cover.medium.jpg,6070,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1j0q9t4443kdj58asw56yxa9gxuktneww4q45shhkylr70cna5ecqv9szzz
iscn://likecoin-chain/sHW_O4aFCJ5ErQNXE4jyVuOxorFJdDq7Mj5_zEPpJ2s/1,The Valley of Fear,,"""Doyle, Arthur Conan, 1859-1930""",https://www.gutenberg.org/cache/epub/9557/pg9557.cover.medium.jpg,9557,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pqrmvgh93u5797v5yn74njjrcuyaew5jx9ysrg695y5x7ttmq9dqdze7sk
iscn://likecoin-chain/b6PXKzlIzIfcmoZiK4XsKznMmBv5QojxF_mSzUd8aus/1,The Valley of the Giants,,"""Kyne, Peter B. (Peter Bernard), 1880-1957""",https://www.gutenberg.org/cache/epub/5735/pg5735.cover.medium.jpg,5735,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1646pjf7zqjnd975ngytmm4x44fqnepalp8ca7lyqlzctamne2h8sl5jqmj
iscn://likecoin-chain/kS977VP3pIIsgerJitpFt_fXsEbT3yxqVIiVBRRwys8/1,The Valley of Vision : A Book of Romance and Some Half-Told Tales,,"""Van Dyke, Henry, 1852-1933""",https://www.gutenberg.org/cache/epub/6009/pg6009.cover.medium.jpg,6009,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft158agr3w5fyfmxjhz5wl75m6jq0zljss823w7fr2dljqzd7dkdgwsjpgvpu
iscn://likecoin-chain/6DaNf28ipt4lsNchv6FhCyNPllJKqQa6RZRs0Jl-zYI/1,"The Vaudois Teacher, and other poems",,"""Whittier, John Greenleaf, 1807-1892""",https://www.gutenberg.org/cache/epub/9560/pg9560.cover.medium.jpg,9560,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft190hjwg5t0a390g774eus9vygtjf966vncyy089lutf5vdsdxvqgslxd0uw
iscn://likecoin-chain/BygE9Cnr3wYpcKo9deMbZECA4VRHBxo0n4LThT0Dpbg/1,The Stag Cook Book: Written for Men by Men,,"""Sheridan, Carroll Mac, 1889- [Editor]""",https://www.gutenberg.org/cache/epub/48695/pg48695.cover.medium.jpg,48695,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18ru55nhgvf2de8wpgpcw2w0wcuns6n4whfk5nc9twxcdw3rduamq5kyhjk
iscn://likecoin-chain/dGopORcedqaHs7F-kDn3GsGMdwcpqDdLoSZuS77OSaA/1,The Veiled Man,,"""Le Queux, William, 1864-1927"",""Pearse, Alfred, 1855-1933 [Illustrator]""",https://www.gutenberg.org/cache/epub/40832/pg40832.cover.medium.jpg,40832,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1t2zdsyzj92hcyqsddjrrrmvy6xv39t827guel5m7aw7l4eyq4y9s3dxjgv
iscn://likecoin-chain/5IK9NZ6tt4ZBse-LUzhEtZSAWDKdGiI7OvIU137CdO8/1,The Vertical City,,"""Hurst, Fannie, 1889-1968""",https://www.gutenberg.org/cache/epub/12659/pg12659.cover.medium.jpg,12659,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1pngwxu28x0nzlwyaehpdtvd6q2c64thjdt6nlytlgt2ul77ln2dstjvrwz
iscn://likecoin-chain/noZkToQ0a3ZIE9vo9rnoy42dXeqI64SBdIjpdIarmTs/1,The Vicar of Tours,,"""Balzac, Honoré de, 1799-1850"",""Wormeley, Katharine Prescott, 1830-1908 [Translator]""",https://www.gutenberg.org/cache/epub/1345/pg1345.cover.medium.jpg,1345,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1h08as6lajxggpncyzurz3nmw65ezrd5umwel4c9tna6zq2ltxacqpnzf79
iscn://likecoin-chain/_7d05KzT2EDF_72JNtyDkXdogJVwPWU1YWRES92BUYo/1,The Vicar of Wakefield,,"""Goldsmith, Oliver, 1730?-1774""",https://www.gutenberg.org/cache/epub/21601/pg21601.cover.medium.jpg,21601,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1m2re2jczxee5nc488j4qkthxhdftwvyv5g4jcmqld6f8xaqdu44svt83ss
iscn://likecoin-chain/je08772x11IFA6UAW0YAcUE-7o-L-RLw8Rc4ifDDKNs/1,The Vicar's Daughter,,"""MacDonald, George, 1824-1905""",https://www.gutenberg.org/cache/epub/9471/pg9471.cover.medium.jpg,9471,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cjykz54wstv3s4yl54xpyqcfv3y6qaq6frtvvhs75xldvvhktrwqcdf5a2
iscn://likecoin-chain/B6PzNZhmzg5QYX47I8HMNjsjf1rbEI46LC9TJXwpVYU/1,The Vicomte de Bragelonne: The End and Beginning of an Era,,"""Bursey, John""",https://www.gutenberg.org/cache/epub/3010/pg3010.cover.medium.jpg,3010,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1y5lp82z5k9gy2wz8q04tfjw9ds4v22g4q0qnuw7hmdnnvtyracwq8dnpdx
iscn://likecoin-chain/QTO2qBIMta1bGL36KYQCNH0DQGsYLCv-dyNUjhaeD2k/1,The Victorian Age in Literature,,"""Chesterton, G. K. (Gilbert Keith), 1874-1936""",https://www.gutenberg.org/cache/epub/18639/pg18639.cover.medium.jpg,18639,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fr4df62qhk9lfapm09dat06swzdcmfd2zgq25dr4xk83x44x96zqhmg8ca
iscn://likecoin-chain/XNH8EGcbxmWidvtGlEkpfRecvh8NNhSfrT2iU-_V78U/1,"The Village Pulpit, Volume II. Trinity to Advent",,"""Baring-Gould, S. (Sabine), 1834-1924""",https://www.gutenberg.org/cache/epub/21987/pg21987.cover.medium.jpg,21987,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1u5u8mkszefrxxqje8wdxzmvgrler7wvu7l75xl2ymcx034urgeeqcecwu4
iscn://likecoin-chain/xpuTujLUxTrC3Vto8yHQnOAyiGkyfIAmGIT7JXsVUms/1,The Village Watch-Tower,,"""Wiggin, Kate Douglas Smith, 1856-1923""",https://www.gutenberg.org/cache/epub/936/pg936.cover.medium.jpg,936,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1xxtq7gzjmrdpdgtchdfgq0cal3nkap9wu99z5u2d6eyqrzf5nykq8ae3a7
iscn://likecoin-chain/HmzlxLWbsKPkolYsWsnmEBUKL3VflTVyw3RbgHz7cfk/1,The Virgin of the Sun,,"""Haggard, H. Rider (Henry Rider), 1856-1925""",https://www.gutenberg.org/cache/epub/3153/pg3153.cover.medium.jpg,3153,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1aq67ds52pag2sg8udu3r0nrn9zv6k4czpuwvxk8jccl2ujmrts7qftzfpd
iscn://likecoin-chain/i8nNJ0yauo_faaVDmfZbWY0-86AR9_fSGM5pKPFNOwU/1,The Vision of Desire,,"""Pedler, Margaret, -1948""",https://www.gutenberg.org/cache/epub/7855/pg7855.cover.medium.jpg,7855,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12z46zcjfuf020wusv962v89sjzu926mqclg4uau4c8v90rne6uqsklpjlm
iscn://likecoin-chain/RfB3iDRAo9xxdQjh362HkxWEp-rvTy7JFGeKyES8G54/1,The Vision Splendid,,"""Broster, D. K. (Dorothy Kathleen), 1877-1950"",""Taylor, G. Winifred (Gertrude Winifred), 1883?-""",https://www.gutenberg.org/cache/epub/45074/pg45074.cover.medium.jpg,45074,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fy3jzaqarvg3mcx2kw9vx9chkqazdsj5dwggepwt3fykcrmkh0fss7cf2p
iscn://likecoin-chain/wSMFnFiJSMSTT-TzhB0zcRWleYJFvdITnVhfPgkRBKg/1,The Visions of England,,"""Palgrave, Francis Turner, 1824-1897"",""Morley, Henry, 1822-1894 [Editor]""",https://www.gutenberg.org/cache/epub/17923/pg17923.cover.medium.jpg,17923,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1y5gxxw2rkpkt9echyn3hzzma6vf8zpxtmgd2yjq04lykwlpp40hq7dshft
iscn://likecoin-chain/Z3uLnTJy_ypkOW1ohP6PmMO56aB4o_YficnN3g41IVk/1,The Vitamine Manual,,"""Eddy, Walter Hollis, 1877-1959""",https://www.gutenberg.org/cache/epub/7983/pg7983.cover.medium.jpg,7983,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft132ng2549jzdzwng6we8c58m8q5dwt3lcl5whge59kh7kjfh66r2stnwyus
iscn://likecoin-chain/BM755qv3P762rlBSq8PwdZyjSL0APX-333FlTzkv3Yg/1,The Vizier of the Two-Horned Alexander,,"""Stockton, Frank Richard, 1834-1902""",https://www.gutenberg.org/cache/epub/10368/pg10368.cover.medium.jpg,10368,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ng4ct2hh9k4ggvrgjhpduktlv2fmtxg4a67g49d36hvktuvgevws0g9kkt
iscn://likecoin-chain/hpXHRjZO7azcjvZjnkvJQXBxTIYA_gkBlCBVv07fNyw/1,"The Vnfortunate Traveller, or The Life of Jack Wilton",,"""Nash, Thomas, 1567-1601"",""Gosse, Edmund, 1849-1928 [Commentator]""",https://www.gutenberg.org/cache/epub/21338/pg21338.cover.medium.jpg,21338,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19uypkwh4mv45cwq75nq930pqt72dfjfvj38ydwh7kn2y6jldpz5q420twq
iscn://likecoin-chain/uVoY3-I_o9m-roGlxT27em6QSw4n8926F0QCcS0aECY/1,"The Voice: Its Production, Care and Preservation",,"""Miller, Frank E. (Frank Ebenezer), 1859-1932"",""Kobbé, Gustav, 1857-1918 [Contributor]""",https://www.gutenberg.org/cache/epub/30854/pg30854.cover.medium.jpg,30854,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1exlg2wuk66v5x7jvtf0n2ajvrjx5c94knmc0hlz9zlta6l80y9wsftun4r
iscn://likecoin-chain/O0XzlAsHZNRgRrBOF3vgJH1F0vMbQSkaL3XqsZ7wvMg/1,The Voice of the Machines,,"""Lee, Gerald Stanley, 1862-1944""",https://www.gutenberg.org/cache/epub/20361/pg20361.cover.medium.jpg,20361,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1w325ehk7g3ypq2zj2qjwwafvr9mkq70d4llyu23uel7aeqlh6vvqm74zan
iscn://likecoin-chain/_1rjJWAbjWy7HExZJozMNfgBvE-aRNjZuKW2OXOFcq4/1,The Voyage of Captain Popanilla,,"""Disraeli, Benjamin, Earl of Beaconsfield, 1804-1881""",https://www.gutenberg.org/cache/epub/7816/pg7816.cover.medium.jpg,7816,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uuxsektf8n9m27xjns9lsdrfasrhfrdmg5le9lt0gz5tz4kju4zshyyypn
iscn://likecoin-chain/U2b4S7r88hYqkKFLDPdzh8AxSWRw-pgRXfzGyAgIU4A/1,The Voyage of the Hoppergrass,,"""Pearson, Edmund Lester, 1880-1937""",https://www.gutenberg.org/cache/epub/5064/pg5064.cover.medium.jpg,5064,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10hk2mt2zqkvufvx0rk4jps3lg429jj2tqj7ql7q45rtahy475cyqnrt5h3
iscn://likecoin-chain/zqMMhCWDmfSwraCeNMu2DVabq-NBXYjiIeWnIiGgLog/1,The Voyage of Verrazzano,,"""Murphy, Henry Cruse, 1810-1882""",https://www.gutenberg.org/cache/epub/5252/pg5252.cover.medium.jpg,5252,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1trng2c6e4fu9m6jxh24gtpgz42vx8zr4q5fnt5zkdzjn96t7wy9qvdyvts
iscn://likecoin-chain/Z87U6el3kM6uYXzsOYdBza7TzBEiWtmOrsMK1t0z_fg/1,The Voyage Out,,"""Woolf, Virginia, 1882-1941""",https://www.gutenberg.org/cache/epub/144/pg144.cover.medium.jpg,144,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18kftmn7t8e7cl3e5hhtj5drfanu4gdmlcqj8hy7s29httm4r0w2stvmd5s
iscn://likecoin-chain/tR2npjBOUr-maFlrsNMzueMiZxPWj8WQKWkKIRp2zOo/1,The Voyages of Doctor Dolittle,,"""Lofting, Hugh, 1886-1947""",https://www.gutenberg.org/cache/epub/1154/pg1154.cover.medium.jpg,1154,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1slfhwxszlxenvr0z5psltm5ldesc7sqfftwgarn9njuthuzanptsmkdfyp
iscn://likecoin-chain/tIDqjMHDvZ7eGwACkjFatId7tp7GoO9Rw1NGzrpPC4Y/1,The Vultures,,"""Merriman, Henry Seton, 1862-1903""",https://www.gutenberg.org/cache/epub/3805/pg3805.cover.medium.jpg,3805,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10fkvqd0v437t62rz0sudahc7jasku4ag6xw6m6mujeje6zculr8qdwdplk
iscn://likecoin-chain/Z_NnS25CoDbfo42H6daLy7zlIoFXLJwF1KpmVZmdmGU/1,The Wagner Story Book: Firelight Tales of the Great Music Dramas,,"""Frost, William Henry, 1863-1902""",https://www.gutenberg.org/cache/epub/6443/pg6443.cover.medium.jpg,6443,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1xh66dalcndp5ptna29tp7u06s4xpcvgv93ayushxafr5eukej9jqnvzhpm
iscn://likecoin-chain/_QIWuWlTGKPuGqR1mwHUkWm4PthzHfZ-0OmX7Di8jqE/1,The Wallet of Kai Lung,,"""Bramah, Ernest, 1869?-1942""",https://www.gutenberg.org/cache/epub/1076/pg1076.cover.medium.jpg,1076,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18uxv4q2hr9ygvpa8g7qrsddjjrzu3td9n3j2rhp8pk7fds9puqss4pdfuq
iscn://likecoin-chain/gcgAkhOaNdEA7C8MeohcsLIkSK5icyygoDEVI8pCXiE/1,The Wanderer's Necklace,,"""Haggard, H. Rider (Henry Rider), 1856-1925""",https://www.gutenberg.org/cache/epub/3097/pg3097.cover.medium.jpg,3097,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zwzd7fzgnmlhdxl62qz2ney8cqjwdwwlfgdks05fnhqntwg9x0eqya5hrq
iscn://likecoin-chain/pXaxqvFFMpy-wMR-UvDkixRptwb7Qdi_GqmAKjAOb54/1,The War and Democracy,,"""Greenwood, Arthur, 1880-1954"",""Seton-Watson, R. W. (Robert William), 1879-1951"",""Wilson, John Dover, 1881-1969"",""Zimmern, Alfred, 1879-1957""",https://www.gutenberg.org/cache/epub/10668/pg10668.cover.medium.jpg,10668,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18842a0vz8kqvr2h49dkaz2nmc6rqprzr858fn8hvh5u6zs68t6tqwsca29
iscn://likecoin-chain/8VoqIrVjLq73sNyH7FhIGbmWbcY8Xf4eT7MTp-Y3pfQ/1,The War Chief of the Ottawas : A chronicle of the Pontiac war,,"""Marquis, Thomas Guthrie, 1864-1936""",https://www.gutenberg.org/cache/epub/15522/pg15522.cover.medium.jpg,15522,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qgwcctu5klqk44pnrkcrjtpmfz6pax97y8xlvflgmzdvxwh28dvsdng6hw
iscn://likecoin-chain/thE90dbVjX8NEbzUPQ25LbHp928MTQ1Re6kZpk-awsk/1,The War Chief of the Six Nations: A Chronicle of Joseph Brant,,"""Wood, Louis Aubrey, 1883-1955"",""Langton, H. H. (Hugh Hornby), 1862-1953 [Editor]"",""Wrong, George McKinnon, 1860-1948 [Editor]""",https://www.gutenberg.org/cache/epub/17014/pg17014.cover.medium.jpg,17014,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1reyxfa4ungcw0art6f34wwr6fp8g8k5klk3z9utuv79eq5jufc4qeyfhzx
iscn://likecoin-chain/6e4ijyeL-p2-1AjOyvYsHsYHgucHzYbqVzf-tk0iKSk/1,The War of the Wenuses,,"""Graves, Charles L. (Charles Larcom), 1856-1944"",""Lucas, E. V. (Edward Verrall), 1868-1938""",https://www.gutenberg.org/cache/epub/14678/pg14678.cover.medium.jpg,14678,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1u03t85tge5tz7hm9j6s0tmqzsuzk090dptyhtuxqhjfzx5s5k4xq7j68x4
iscn://likecoin-chain/FNLzMm7Q8GiWCvxO2R0lTNiXBTTeWvm1Xm8i4ZJs4O8/1,The War of the Worlds,,"""Wells, H. G. (Herbert George), 1866-1946""",https://www.gutenberg.org/cache/epub/26291/pg26291.cover.medium.jpg,26291,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jpafzg9nyzh60ex89p2vrwtey68p6unmvmx6arvswwc4eh6kwtkqpmqzlz
iscn://likecoin-chain/_8ckB9uqprbqG1QRjYxDFSata06n6AmoVCLzCHS-GJY/1,The War Poems of Siegfried Sassoon,,"""Sassoon, Siegfried, 1886-1967""",https://www.gutenberg.org/cache/epub/45199/pg45199.cover.medium.jpg,45199,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1vs6skczx9p90f9zpl49nmsfpxl0s8sfu3su6g7laslg2fdp7uagsv0zdg3
iscn://likecoin-chain/1dB2y1EhiF_SH39LAnJBnLjYlOhVMC1M7bvS8iejzsM/1,The War Romance of the Salvation Army,,"""Booth, Evangeline, 1865-1950"",""Hill, Grace Livingston, 1865-1947""",https://www.gutenberg.org/cache/epub/7811/pg7811.cover.medium.jpg,7811,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wz470wec7t3gc3m2ygg2re88acepswrve7k4jxmdyqkswnlgh3gsmq4srw
iscn://likecoin-chain/JPkjAynLm52vsjFXhEbT1Y7Ed00E9Pt0fscoYWukRGQ/1,The War With the United States : A Chronicle of 1812,,"""Wood, William, 1864-1947"",""Langton, H. H. (Hugh Hornby), 1862-1953 [Editor]"",""Wrong, George McKinnon, 1860-1948 [Editor]""",https://www.gutenberg.org/cache/epub/14582/pg14582.cover.medium.jpg,14582,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1aujpm2me4xq4cj7p4ylj9w7ksz3xxav9rujxw69c2mfcrehn222q50xa0d
iscn://likecoin-chain/BLBYBC0kmXHgMmgVAImzKOP3HsNCICmxdLsSHectvCs/1,The Ward of King Canute: A Romance of the Danish Conquest,,"""Liljencrantz, Ottilie A. (Ottilia Adelina), 1876-1910""",https://www.gutenberg.org/cache/epub/3323/pg3323.cover.medium.jpg,3323,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17agfc46u5aplwcq7q5864dct0247xfn2qafrkgdypk05txr4720qmr0pgz
iscn://likecoin-chain/RTmnne6dYznR9fP5Qhj2lb5_XA6ec1xbURN9ZtwE-ds/1,The Wars Between England and America,,"""Smith, Theodore Clarke, 1870-1960""",https://www.gutenberg.org/cache/epub/21276/pg21276.cover.medium.jpg,21276,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15lckps4lc64rqkap9la4k4h5zvg22fvgum76mmclxhlwwhhzm03q8tauca
